Variable,Value
Q_48065_17931,0.0
Q_48065_17934,0.0
Q_48065_17942,0.0
Q_48065_17943,0.0
Q_48065_17945,0.0
Q_48065_17952,0.0
Q_48065_18029,0.0
Q_48065_18042,0.0
Q_48065_18063,0.0
Q_48065_18082,0.0
Q_48065_18127,0.0
Q_48065_18286,0.0
Q_48065_18288,0.0
Q_48065_18294,0.0
Q_48065_18303,0.0
Q_48067_17201,0.0
Q_48067_17218,0.0
Q_48067_17359,0.0
Q_48067_17372,0.0
Q_48067_17395,0.0
Q_48067_17404,0.0
Q_48067_17447,0.0
Q_48067_17466,0.0
Q_48067_17507,0.0
Q_48067_17592,0.0
Q_48067_17620,0.0
Q_48067_17679,0.0
Q_48067_17717,0.0
Q_48067_17784,0.0
Q_48067_17792,0.0
Q_48067_17822,0.0
Q_48067_17829,0.0
Q_48067_17896,0.0
Q_48067_17931,0.0
Q_48067_17934,0.0
Q_48067_17942,0.0
Q_48067_17943,0.0
Q_48067_17945,0.0
Q_48067_17952,0.0
Q_48067_18029,0.0
Q_48067_18042,0.0
Q_48067_18063,0.0
Q_48067_18082,0.0
Q_48067_18127,0.0
Q_48067_18286,0.0
Q_48067_18288,0.0
Q_48067_18294,0.0
Q_48067_18303,0.0
Q_48069_17201,0.0
Q_48069_17218,0.0
Q_48069_17359,0.0
Q_48069_17372,0.0
Q_48069_17395,0.0
Q_48069_17404,0.0
Q_48069_17447,0.0
Q_48069_17466,0.0
Q_48069_17507,0.0
Q_48069_17592,0.0
Q_48069_17620,0.0
Q_48069_17679,0.0
Q_48069_17717,0.0
Q_48069_17784,0.0
Q_48069_17792,0.0
Q_48069_17822,0.0
Q_48069_17829,0.0
Q_48069_17896,0.0
Q_48069_17931,0.0
Q_48069_17934,0.0
Q_48069_17942,0.0
Q_48069_17943,0.0
Q_48069_17945,0.0
Q_48069_17952,0.0
Q_48069_18029,0.0
Q_48069_18042,0.0
Q_48069_18063,0.0
Q_48069_18082,0.0
Q_48069_18127,0.0
Q_48069_18286,0.0
Q_48069_18288,0.0
Q_48069_18294,0.0
Q_48069_18303,0.0
Q_48071_17201,0.0
Q_48071_17218,0.0
Q_48071_17359,0.0
Q_48071_17372,0.0
Q_48071_17395,0.0
Q_48071_17404,0.0
Q_48071_17447,0.0
Q_48071_17466,0.0
Q_48071_17507,0.0
Q_48071_17592,0.0
Q_48071_17620,0.0
Q_48071_17679,0.0
Q_48071_17717,0.0
Q_48071_17784,0.0
Q_48071_17792,0.0
Q_48071_17822,0.0
Q_48071_17829,13382.16226
Q_48071_17896,0.0
Q_48071_17931,0.0
Q_48071_17934,0.0
Q_48071_17942,0.0
Q_48071_17943,0.0
Q_48071_17945,0.0
Q_48071_17952,0.0
Q_48071_18029,0.0
Q_48071_18042,0.0
Q_48071_18063,0.0
Q_48071_18082,0.0
Q_48071_18127,0.0
Q_48071_18286,0.0
Q_48071_18288,0.0
Q_48071_18294,0.0
Q_48071_18303,0.0
Q_48073_17201,0.0
Q_48073_17218,0.0
Q_48073_17359,0.0
Q_48073_17372,0.0
Q_48073_17395,0.0
Q_48073_17404,0.0
Q_48073_17447,0.0
Q_48073_17466,0.0
Q_48073_17507,0.0
Q_48073_17592,0.0
Q_48073_17620,0.0
Q_48073_17679,0.0
Q_48073_17717,0.0
Q_48073_17784,0.0
Q_48073_17792,0.0
Q_48073_17822,0.0
Q_48073_17829,0.0
Q_48073_17896,0.0
Q_48073_17931,0.0
Q_48073_17934,0.0
Q_48073_17942,0.0
Q_48073_17943,0.0
Q_48073_17945,0.0
Q_48073_17952,0.0
Q_48073_18029,0.0
Q_48073_18042,0.0
Q_48073_18063,0.0
Q_48073_18082,0.0
Q_48073_18127,0.0
Q_48073_18286,0.0
Q_48073_18288,0.0
Q_48073_18294,0.0
Q_48073_18303,0.0
Q_48075_17201,0.0
Q_48075_17218,0.0
Q_48075_17359,0.0
Q_48075_17372,0.0
Q_48075_17395,0.0
Q_48075_17404,0.0
Q_48075_17447,0.0
Q_48075_17466,0.0
Q_48075_17507,0.0
Q_48075_17592,0.0
Q_48075_17620,0.0
Q_48075_17679,0.0
Q_48075_17717,0.0
Q_48075_17784,0.0
Q_48075_17792,0.0
Q_48075_17822,0.0
Q_48075_17829,0.0
Q_48075_17896,0.0
Q_48075_17931,0.0
Q_48075_17934,0.0
Q_48075_17942,0.0
Q_48075_17943,0.0
Q_48075_17945,0.0
Q_48075_17952,0.0
Q_48075_18029,0.0
Q_48075_18042,0.0
Q_48075_18063,0.0
Q_48075_18082,0.0
Q_48075_18127,0.0
Q_48075_18286,0.0
Q_48075_18288,0.0
Q_48075_18294,0.0
Q_48075_18303,0.0
Q_48077_17201,0.0
Q_48077_17218,0.0
Q_48077_17359,0.0
Q_48077_17372,0.0
Q_48077_17395,0.0
Q_48077_17404,0.0
Q_48077_17447,0.0
Q_48077_17466,0.0
Q_48077_17507,0.0
Q_48077_17592,0.0
Q_48077_17620,0.0
Q_48077_17679,0.0
Q_48077_17717,0.0
Q_48077_17784,0.0
Q_48077_17792,0.0
Q_48077_17822,0.0
Q_48077_17829,0.0
Q_48077_17896,0.0
Q_48077_17931,0.0
Q_48077_17934,0.0
Q_48077_17942,0.0
Q_48077_17943,0.0
Q_48077_17945,0.0
Q_48077_17952,0.0
Q_48077_18029,0.0
Q_48077_18042,0.0
Q_48077_18063,0.0
Q_48077_18082,0.0
Q_48077_18127,0.0
Q_48077_18286,0.0
Q_48077_18288,0.0
Q_48077_18294,0.0
Q_48077_18303,0.0
Q_48079_17201,0.0
Q_48079_17218,0.0
Q_48079_17359,0.0
Q_48079_17372,0.0
Q_48079_17395,0.0
Q_48079_17404,0.0
Q_48079_17447,0.0
Q_48079_17466,0.0
Q_48079_17507,0.0
Q_48079_17592,0.0
Q_48079_17620,0.0
Q_48079_17679,0.0
Q_48079_17717,0.0
Q_48079_17784,0.0
Q_48079_17792,0.0
Q_48079_17822,0.0
Q_48079_17829,0.0
Q_48079_17896,0.0
Q_48079_17931,0.0
Q_48079_17934,0.0
Q_48079_17942,0.0
Q_48079_17943,0.0
Q_48079_17945,0.0
Q_48079_17952,0.0
Q_48079_18029,0.0
Q_48079_18042,0.0
Q_48079_18063,0.0
Q_48079_18082,0.0
Q_48079_18127,0.0
Q_48079_18286,0.0
Q_48079_18288,0.0
Q_48079_18294,0.0
Q_48079_18303,0.0
Q_48081_17201,0.0
Q_48081_17218,0.0
Q_48081_17359,0.0
Q_48081_17372,0.0
Q_48081_17395,0.0
Q_48081_17404,0.0
Q_48081_17447,0.0
Q_48081_17466,0.0
Q_48081_17507,0.0
Q_48081_17592,0.0
Q_48081_17620,0.0
Q_48081_17679,0.0
Q_48081_17717,0.0
Q_48081_17784,0.0
Q_48081_17792,0.0
Q_48081_17822,0.0
Q_48081_17829,0.0
Q_48081_17896,0.0
Q_48081_17931,0.0
Q_48081_17934,0.0
Q_48081_17942,0.0
Q_48081_17943,0.0
Q_48081_17945,0.0
Q_48081_17952,0.0
Q_48081_18029,0.0
Q_48081_18042,0.0
Q_48081_18063,0.0
Q_48081_18082,0.0
Q_48081_18127,0.0
Q_48081_18286,0.0
Q_48081_18288,0.0
Q_48081_18294,0.0
Q_48081_18303,0.0
Q_48083_17201,0.0
Q_48083_17218,0.0
Q_48083_17359,0.0
Q_48083_17372,0.0
Q_48083_17395,0.0
Q_48083_17404,0.0
Q_48083_17447,0.0
Q_48083_17466,0.0
Q_48083_17507,0.0
Q_48083_17592,0.0
Q_48083_17620,0.0
Q_48083_17679,0.0
Q_48083_17717,0.0
Q_48083_17784,0.0
Q_48083_17792,0.0
Q_48083_17822,0.0
Q_48083_17829,0.0
Q_48083_17896,0.0
Q_48083_17931,0.0
Q_48083_17934,0.0
Q_48083_17942,0.0
Q_48083_17943,0.0
Q_48083_17945,0.0
Q_48083_17952,0.0
Q_48083_18029,0.0
Q_48083_18042,0.0
Q_48083_18063,0.0
Q_48083_18082,0.0
Q_48083_18127,0.0
Q_48083_18286,0.0
Q_48083_18288,0.0
Q_48083_18294,0.0
Q_48083_18303,0.0
Q_48085_17201,0.0
Q_48085_17218,0.0
Q_48085_17359,0.0
Q_48085_17372,0.0
Q_48085_17395,0.0
Q_48085_17404,0.0
Q_48085_17447,0.0
Q_48085_17466,0.0
Q_48085_17507,0.0
Q_48085_17592,0.0
Q_48085_17620,0.0
Q_48085_17679,0.0
Q_48085_17717,0.0
Q_48085_17784,0.0
Q_48085_17792,19739.68517
Q_48085_17822,0.0
Q_48085_17829,0.0
Q_48085_17896,0.0
Q_48085_17931,0.0
Q_48085_17934,0.0
Q_48085_17942,0.0
Q_48085_17943,0.0
Q_48085_17945,0.0
Q_48085_17952,0.0
Q_48085_18029,0.0
Q_48085_18042,0.0
Q_48085_18063,0.0
Q_48085_18082,0.0
Q_48085_18127,0.0
Q_48085_18286,0.0
Q_48085_18288,0.0
Q_48085_18294,0.0
Q_48085_18303,0.0
Q_48087_17201,0.0
Q_48087_17218,0.0
Q_48087_17359,0.0
Q_48087_17372,0.0
Q_48087_17395,0.0
Q_48087_17404,0.0
Q_48087_17447,0.0
Q_48087_17466,0.0
Q_48087_17507,0.0
Q_48087_17592,0.0
Q_48087_17620,0.0
Q_48087_17679,0.0
Q_48087_17717,0.0
Q_48087_17784,0.0
Q_48087_17792,0.0
Q_48087_17822,0.0
Q_48087_17829,0.0
Q_48087_17896,0.0
Q_48087_17931,0.0
Q_48087_17934,0.0
Q_48087_17942,0.0
Q_48087_17943,0.0
Q_48087_17945,0.0
Q_48087_17952,0.0
Q_48087_18029,0.0
Q_48087_18042,0.0
Q_48087_18063,0.0
Q_48087_18082,0.0
Q_48087_18127,0.0
Q_48087_18286,0.0
Q_48087_18288,0.0
Q_48087_18294,0.0
Q_48087_18303,0.0
Q_48089_17201,0.0
Q_48089_17218,0.0
Q_48089_17359,0.0
Q_48089_17372,0.0
Q_48089_17395,0.0
Q_48089_17404,0.0
Q_48089_17447,0.0
Q_48089_17466,0.0
Q_48089_17507,0.0
Q_48089_17592,0.0
Q_48089_17620,0.0
Q_48089_17679,0.0
Q_48089_17717,0.0
Q_48089_17784,0.0
Q_48089_17792,0.0
Q_48089_17822,0.0
Q_48089_17829,24916.71445
Q_48089_17896,0.0
Q_48089_17931,0.0
Q_48089_17934,0.0
Q_48089_17942,0.0
Q_48089_17943,0.0
Q_48089_17945,0.0
Q_48089_17952,0.0
Q_48089_18029,0.0
Q_48089_18042,0.0
Q_48089_18063,0.0
Q_48089_18082,0.0
Q_48089_18127,0.0
Q_48089_18286,0.0
Q_48089_18288,0.0
Q_48089_18294,0.0
Q_48089_18303,0.0
Q_48091_17201,0.0
Q_48091_17218,0.0
Q_48091_17359,0.0
Q_48091_17372,0.0
Q_48091_17395,0.0
Q_48091_17404,0.0
Q_48091_17447,0.0
Q_48091_17466,0.0
Q_48091_17507,0.0
Q_48091_17592,0.0
Q_48091_17620,0.0
Q_48091_17679,0.0
Q_48091_17717,0.0
Q_48091_17784,0.0
Q_48091_17792,0.0
Q_48091_17822,0.0
Q_48091_17829,0.0
Q_48091_17896,0.0
Q_48091_17931,0.0
Q_48091_17934,0.0
Q_48091_17942,0.0
Q_48091_17943,0.0
Q_48091_17945,0.0
Q_48091_17952,0.0
Q_48091_18029,0.0
Q_48091_18042,0.0
Q_48091_18063,0.0
Q_48091_18082,0.0
Q_48091_18127,0.0
Q_48091_18286,0.0
Q_48091_18288,0.0
Q_48091_18294,0.0
Q_48091_18303,0.0
Q_48093_17201,0.0
Q_48093_17218,0.0
Q_48093_17359,0.0
Q_48093_17372,0.0
Q_48093_17395,0.0
Q_48093_17404,0.0
Q_48093_17447,0.0
Q_48093_17466,0.0
Q_48093_17507,0.0
Q_48093_17592,0.0
Q_48093_17620,0.0
Q_48093_17679,0.0
Q_48093_17717,0.0
Q_48093_17784,0.0
Q_48093_17792,0.0
Q_48093_17822,0.0
Q_48093_17829,0.0
Q_48093_17896,0.0
Q_48093_17931,0.0
Q_48093_17934,0.0
Q_48093_17942,0.0
Q_48093_17943,0.0
Q_48093_17945,0.0
Q_48093_17952,0.0
Q_48093_18029,0.0
Q_48093_18042,0.0
Q_48093_18063,0.0
Q_48093_18082,0.0
Q_48093_18127,0.0
Q_48093_18286,0.0
Q_48093_18288,0.0
Q_48093_18294,0.0
Q_48093_18303,0.0
Q_48095_17201,0.0
Q_48095_17218,0.0
Q_48095_17359,0.0
Q_48095_17372,0.0
Q_48095_17395,0.0
Q_48095_17404,0.0
Q_48095_17447,0.0
Q_48095_17466,0.0
Q_48095_17507,0.0
Q_48095_17592,0.0
Q_48095_17620,0.0
Q_48095_17679,0.0
Q_48095_17717,0.0
Q_48095_17784,0.0
Q_48095_17792,0.0
Q_48095_17822,0.0
Q_48095_17829,0.0
Q_48095_17896,0.0
Q_48095_17931,0.0
Q_48095_17934,0.0
Q_48095_17942,0.0
Q_48095_17943,0.0
Q_48095_17945,0.0
Q_48095_17952,0.0
Q_48095_18029,0.0
Q_48095_18042,0.0
Q_48095_18063,0.0
Q_48095_18082,0.0
Q_48095_18127,0.0
Q_48095_18286,0.0
Q_48095_18288,0.0
Q_48095_18294,0.0
Q_48095_18303,0.0
Q_48097_17201,0.0
Q_48097_17218,0.0
Q_48097_17359,0.0
Q_48097_17372,0.0
Q_48097_17395,0.0
Q_48097_17404,0.0
Q_48097_17447,0.0
Q_48097_17466,0.0
Q_48097_17507,0.0
Q_48097_17592,0.0
Q_48097_17620,0.0
Q_48097_17679,0.0
Q_48097_17717,0.0
Q_48097_17784,0.0
Q_48097_17792,23662.34803
Q_48097_17822,0.0
Q_48097_17829,0.0
Q_48097_17896,0.0
Q_48097_17931,0.0
Q_48097_17934,0.0
Q_48097_17942,0.0
Q_48097_17943,0.0
Q_48097_17945,0.0
Q_48097_17952,0.0
Q_48097_18029,0.0
Q_48097_18042,0.0
Q_48097_18063,0.0
Q_48097_18082,0.0
Q_48097_18127,0.0
Q_48097_18286,0.0
Q_48097_18288,0.0
Q_48097_18294,0.0
Q_48097_18303,0.0
Q_48099_17201,0.0
Q_48099_17218,0.0
Q_48099_17359,0.0
Q_48099_17372,0.0
Q_48099_17395,0.0
Q_48099_17404,0.0
Q_48099_17447,0.0
Q_48099_17466,0.0
Q_48099_17507,0.0
Q_48099_17592,0.0
Q_48099_17620,0.0
Q_48099_17679,0.0
Q_48099_17717,0.0
Q_48099_17784,0.0
Q_48099_17792,0.0
Q_48099_17822,0.0
Q_48099_17829,0.0
Q_48099_17896,0.0
Q_48099_17931,0.0
Q_48099_17934,0.0
Q_48099_17942,0.0
Q_48099_17943,0.0
Q_48099_17945,0.0
Q_48099_17952,0.0
Q_48099_18029,0.0
Q_48099_18042,0.0
Q_48099_18063,22389.68441
Q_48099_18082,0.0
Q_48099_18127,0.0
Q_48099_18286,0.0
Q_48099_18288,0.0
Q_48099_18294,0.0
Q_48099_18303,0.0
Q_48101_17201,0.0
Q_48101_17218,0.0
Q_48101_17359,0.0
Q_48101_17372,0.0
Q_48101_17395,0.0
Q_48101_17404,0.0
Q_48101_17447,0.0
Q_48101_17466,0.0
Q_48101_17507,0.0
Q_48101_17592,0.0
Q_48101_17620,0.0
Q_48101_17679,0.0
Q_48101_17717,0.0
Q_48101_17784,0.0
Q_48101_17792,0.0
Q_48101_17822,0.0
Q_48101_17829,0.0
Q_48101_17896,0.0
Q_48101_17931,0.0
Q_48101_17934,0.0
Q_48101_17942,0.0
Q_48101_17943,0.0
Q_48101_17945,0.0
Q_48101_17952,0.0
Q_48101_18029,0.0
Q_48101_18042,0.0
Q_48101_18063,0.0
Q_48101_18082,0.0
Q_48101_18127,0.0
Q_48101_18286,0.0
Q_48101_18288,0.0
Q_48101_18294,0.0
Q_48101_18303,0.0
Q_48103_17201,0.0
Q_48103_17218,0.0
Q_48103_17359,0.0
Q_48103_17372,0.0
Q_48103_17395,0.0
Q_48103_17404,0.0
Q_48103_17447,0.0
Q_48103_17466,0.0
Q_48103_17507,0.0
Q_48103_17592,0.0
Q_48103_17620,0.0
Q_48103_17679,0.0
Q_48103_17717,0.0
Q_48103_17784,0.0
Q_48103_17792,0.0
Q_48103_17822,0.0
Q_48103_17829,0.0
Q_48103_17896,0.0
Q_48103_17931,0.0
Q_48103_17934,0.0
Q_48103_17942,0.0
Q_48103_17943,0.0
Q_48103_17945,0.0
Q_48103_17952,0.0
Q_48103_18029,0.0
Q_48103_18042,0.0
Q_48103_18063,0.0
Q_48103_18082,0.0
Q_48103_18127,0.0
Q_48103_18286,0.0
Q_48103_18288,0.0
Q_48103_18294,0.0
Q_48103_18303,0.0
Q_48105_17201,0.0
Q_48105_17218,0.0
Q_48105_17359,0.0
Q_48105_17372,0.0
Q_48105_17395,0.0
Q_48105_17404,0.0
Q_48105_17447,0.0
Q_48105_17466,0.0
Q_48105_17507,0.0
Q_48105_17592,0.0
Q_48105_17620,0.0
Q_48105_17679,0.0
Q_48105_17717,0.0
Q_48105_17784,0.0
Q_48105_17792,0.0
Q_48105_17822,0.0
Q_48105_17829,0.0
Q_48105_17896,0.0
Q_48105_17931,0.0
Q_48105_17934,0.0
Q_48105_17942,0.0
Q_48105_17943,0.0
Q_48105_17945,0.0
Q_48105_17952,0.0
Q_48105_18029,0.0
Q_48105_18042,0.0
Q_48105_18063,0.0
Q_48105_18082,0.0
Q_48105_18127,0.0
Q_48105_18286,0.0
Q_48105_18288,0.0
Q_48105_18294,0.0
Q_48105_18303,0.0
Q_48107_17201,0.0
Q_48107_17218,0.0
Q_48107_17359,0.0
Q_48107_17372,0.0
Q_48107_17395,0.0
Q_48107_17404,0.0
Q_48107_17447,0.0
Q_48107_17466,0.0
Q_48107_17507,0.0
Q_48107_17592,0.0
Q_48107_17620,0.0
Q_48107_17679,0.0
Q_48107_17717,0.0
Q_48107_17784,0.0
Q_48107_17792,0.0
Q_48107_17822,0.0
Q_48107_17829,0.0
Q_48107_17896,0.0
Q_48107_17931,0.0
Q_48107_17934,0.0
Q_48107_17942,0.0
Q_48107_17943,0.0
Q_48107_17945,0.0
Q_48107_17952,0.0
Q_48107_18029,0.0
Q_48107_18042,0.0
Q_48107_18063,0.0
Q_48107_18082,0.0
Q_48107_18127,0.0
Q_48107_18286,0.0
Q_48107_18288,0.0
Q_48107_18294,0.0
Q_48107_18303,0.0
Q_48109_17201,0.0
Q_48109_17218,0.0
Q_48109_17359,0.0
Q_48109_17372,0.0
Q_48109_17395,0.0
Q_48109_17404,0.0
Q_48109_17447,0.0
Q_48109_17466,0.0
Q_48109_17507,0.0
Q_48109_17592,0.0
Q_48109_17620,0.0
Q_48109_17679,0.0
Q_48109_17717,0.0
Q_48109_17784,0.0
Q_48109_17792,0.0
Q_48109_17822,0.0
Q_48109_17829,0.0
Q_48109_17896,0.0
Q_48109_17931,0.0
Q_48109_17934,0.0
Q_48109_17942,0.0
Q_48109_17943,0.0
Q_48109_17945,0.0
Q_48109_17952,0.0
Q_48109_18029,0.0
Q_48109_18042,0.0
Q_48109_18063,0.0
Q_48109_18082,0.0
Q_48109_18127,0.0
Q_48109_18286,0.0
Q_48109_18288,0.0
Q_48109_18294,0.0
Q_48109_18303,0.0
Q_48111_17201,0.0
Q_48111_17218,0.0
Q_48111_17359,0.0
Q_48111_17372,0.0
Q_48111_17395,0.0
Q_48111_17404,0.0
Q_48111_17447,0.0
Q_48111_17466,0.0
Q_48111_17507,0.0
Q_48111_17592,0.0
Q_48111_17620,0.0
Q_48111_17679,0.0
Q_48111_17717,0.0
Q_48111_17784,0.0
Q_48111_17792,0.0
Q_48111_17822,0.0
Q_48111_17829,0.0
Q_48111_17896,0.0
Q_48111_17931,0.0
Q_48111_17934,0.0
Q_48111_17942,0.0
Q_48111_17943,0.0
Q_48111_17945,0.0
Q_48111_17952,0.0
Q_48111_18029,0.0
Q_48111_18042,0.0
Q_48111_18063,0.0
Q_48111_18082,0.0
Q_48111_18127,0.0
Q_48111_18286,0.0
Q_48111_18288,0.0
Q_48111_18294,0.0
Q_48111_18303,0.0
Q_48113_17201,0.0
Q_48113_17218,0.0
Q_48113_17359,0.0
Q_48113_17372,0.0
Q_48113_17395,0.0
Q_48113_17404,0.0
Q_48113_17447,0.0
Q_48113_17466,0.0
Q_48113_17507,0.0
Q_48113_17592,4701.769395
Q_48113_17620,0.0
Q_48113_17679,0.0
Q_48113_17717,0.0
Q_48113_17784,0.0
Q_48113_17792,0.0
Q_48113_17822,0.0
Q_48113_17829,0.0
Q_48113_17896,0.0
Q_48113_17931,0.0
Q_48113_17934,0.0
Q_48113_17942,0.0
Q_48113_17943,0.0
Q_48113_17945,0.0
Q_48113_17952,0.0
Q_48113_18029,0.0
Q_48113_18042,0.0
Q_48113_18063,0.0
Q_48113_18082,0.0
Q_48113_18127,0.0
Q_48113_18286,0.0
Q_48113_18288,0.0
Q_48113_18294,0.0
Q_48113_18303,0.0
Q_48115_17201,0.0
Q_48115_17218,0.0
Q_48115_17359,0.0
Q_48115_17372,0.0
Q_48115_17395,0.0
Q_48115_17404,0.0
Q_48115_17447,0.0
Q_48115_17466,0.0
Q_48115_17507,0.0
Q_48115_17592,0.0
Q_48115_17620,0.0
Q_48115_17679,0.0
Q_48115_17717,0.0
Q_48115_17784,0.0
Q_48115_17792,0.0
Q_48115_17822,0.0
Q_48115_17829,0.0
Q_48115_17896,0.0
Q_48115_17931,0.0
Q_48115_17934,0.0
Q_48115_17942,0.0
Q_48115_17943,0.0
Q_48115_17945,0.0
Q_48115_17952,0.0
Q_48115_18029,0.0
Q_48115_18042,0.0
Q_48115_18063,0.0
Q_48115_18082,0.0
Q_48115_18127,0.0
Q_48115_18286,0.0
Q_48115_18288,0.0
Q_48115_18294,0.0
Q_48115_18303,0.0
Q_48117_17201,0.0
Q_48117_17218,0.0
Q_48117_17359,0.0
Q_48117_17372,0.0
Q_48117_17395,0.0
Q_48117_17404,0.0
Q_48117_17447,0.0
Q_48117_17466,0.0
Q_48117_17507,0.0
Q_48117_17592,0.0
Q_48117_17620,0.0
Q_48117_17679,0.0
Q_48117_17717,0.0
Q_48117_17784,0.0
Q_48117_17792,0.0
Q_48117_17822,0.0
Q_48117_17829,0.0
Q_48117_17896,0.0
Q_48117_17931,0.0
Q_48117_17934,0.0
Q_48117_17942,0.0
Q_48117_17943,0.0
Q_48117_17945,0.0
Q_48117_17952,0.0
Q_48117_18029,0.0
Q_48117_18042,0.0
Q_48117_18063,0.0
Q_48117_18082,0.0
Q_48117_18127,0.0
Q_48117_18286,0.0
Q_48117_18288,0.0
Q_48117_18294,0.0
Q_48117_18303,0.0
Q_48119_17201,0.0
Q_48119_17218,0.0
Q_48119_17359,0.0
Q_48119_17372,0.0
Q_48119_17395,0.0
Q_48119_17404,0.0
Q_48119_17447,0.0
Q_48119_17466,0.0
Q_48119_17507,0.0
Q_48119_17592,0.0
Q_48119_17620,0.0
Q_48119_17679,0.0
Q_48119_17717,0.0
Q_48119_17784,0.0
Q_48119_17792,8402.836896
Q_48119_17822,0.0
Q_48119_17829,0.0
Q_48119_17896,0.0
Q_48119_17931,0.0
Q_48119_17934,0.0
Q_48119_17942,0.0
Q_48119_17943,0.0
Q_48119_17945,0.0
Q_48119_17952,0.0
Q_48119_18029,0.0
Q_48119_18042,0.0
Q_48119_18063,0.0
Q_48119_18082,0.0
Q_48119_18127,0.0
Q_48119_18286,0.0
Q_48119_18288,0.0
Q_48119_18294,0.0
Q_48119_18303,0.0
Q_48121_17201,0.0
Q_48121_17218,0.0
Q_48121_17359,0.0
Q_48121_17372,0.0
Q_48121_17395,0.0
Q_48121_17404,0.0
Q_48121_17447,0.0
Q_48121_17466,0.0
Q_48121_17507,0.0
Q_48121_17592,0.0
Q_48121_17620,0.0
Q_48121_17679,0.0
Q_48121_17717,0.0
Q_48121_17784,0.0
Q_48121_17792,19303.57539
Q_48121_17822,0.0
Q_48121_17829,0.0
Q_48121_17896,0.0
Q_48121_17931,0.0
Q_48121_17934,0.0
Q_48121_17942,0.0
Q_48121_17943,0.0
Q_48121_17945,0.0
Q_48121_17952,0.0
Q_48121_18029,0.0
Q_48121_18042,0.0
Q_48121_18063,0.0
Q_48121_18082,0.0
Q_48121_18127,0.0
Q_48121_18286,0.0
Q_48121_18288,0.0
Q_48121_18294,0.0
Q_48121_18303,0.0
Q_48123_17201,0.0
Q_48123_17218,0.0
Q_48123_17359,0.0
Q_48123_17372,0.0
Q_48123_17395,0.0
Q_48123_17404,0.0
Q_48123_17447,0.0
Q_48123_17466,0.0
Q_48123_17507,0.0
Q_48123_17592,0.0
Q_48123_17620,0.0
Q_48123_17679,20410.84685
Q_48123_17717,0.0
Q_48123_17784,0.0
Q_48123_17792,0.0
Q_48123_17822,0.0
Q_48123_17829,0.0
Q_48123_17896,0.0
Q_48123_17931,0.0
Q_48123_17934,0.0
Q_48123_17942,0.0
Q_48123_17943,0.0
Q_48123_17945,0.0
Q_48123_17952,0.0
Q_48123_18029,0.0
Q_48123_18042,0.0
Q_48123_18063,0.0
Q_48123_18082,0.0
Q_48123_18127,0.0
Q_48123_18286,0.0
Q_48123_18288,0.0
Q_48123_18294,0.0
Q_48123_18303,0.0
Q_48125_17201,0.0
Q_48125_17218,0.0
Q_48125_17359,0.0
Q_48125_17372,0.0
Q_48125_17395,0.0
Q_48125_17404,0.0
Q_48125_17447,0.0
Q_48125_17466,0.0
Q_48125_17507,0.0
Q_48125_17592,0.0
Q_48125_17620,0.0
Q_48125_17679,0.0
Q_48125_17717,0.0
Q_48125_17784,0.0
Q_48125_17792,0.0
Q_48125_17822,0.0
Q_48125_17829,0.0
Q_48125_17896,0.0
Q_48125_17931,0.0
Q_48125_17934,0.0
Q_48125_17942,0.0
Q_48125_17943,0.0
Q_48125_17945,0.0
Q_48125_17952,0.0
Q_48125_18029,0.0
Q_48125_18042,0.0
Q_48125_18063,0.0
Q_48125_18082,0.0
Q_48125_18127,0.0
Q_48125_18286,0.0
Q_48125_18288,0.0
Q_48125_18294,0.0
Q_48125_18303,0.0
Q_48127_17201,0.0
Q_48127_17218,0.0
Q_48127_17359,0.0
Q_48127_17372,0.0
Q_48127_17395,0.0
Q_48127_17404,0.0
Q_48127_17447,0.0
Q_48127_17466,0.0
Q_48127_17507,0.0
Q_48127_17592,0.0
Q_48127_17620,0.0
Q_48127_17679,0.0
Q_48127_17717,0.0
Q_48127_17784,0.0
Q_48127_17792,0.0
Q_48127_17822,0.0
Q_48127_17829,0.0
Q_48127_17896,0.0
Q_48127_17931,0.0
Q_48127_17934,0.0
Q_48127_17942,0.0
Q_48127_17943,0.0
Q_48127_17945,0.0
Q_48127_17952,0.0
Q_48127_18029,0.0
Q_48127_18042,0.0
Q_48127_18063,0.0
Q_48127_18082,0.0
Q_48127_18127,0.0
Q_48127_18286,0.0
Q_48127_18288,0.0
Q_48127_18294,0.0
Q_48127_18303,0.0
Q_48129_17201,0.0
Q_48129_17218,0.0
Q_48129_17359,0.0
Q_48129_17372,0.0
Q_48129_17395,0.0
Q_48129_17404,0.0
Q_48129_17447,0.0
Q_48129_17466,0.0
Q_48129_17507,0.0
Q_48129_17592,0.0
Q_48129_17620,0.0
Q_48129_17679,0.0
Q_48129_17717,0.0
Q_48129_17784,0.0
Q_48129_17792,0.0
Q_48129_17822,0.0
Q_48129_17829,0.0
Q_48129_17896,0.0
Q_48129_17931,0.0
Q_48129_17934,0.0
Q_48129_17942,0.0
Q_48129_17943,0.0
Q_48129_17945,0.0
Q_48129_17952,0.0
Q_48129_18029,0.0
Q_48129_18042,0.0
Q_48129_18063,0.0
Q_48129_18082,0.0
Q_48129_18127,0.0
Q_48129_18286,0.0
Q_48129_18288,0.0
Q_48129_18294,0.0
Q_48129_18303,0.0
Q_48131_17201,0.0
Q_48131_17218,0.0
Q_48131_17359,0.0
Q_48131_17372,0.0
